taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
4972874	Mioheteromys arcarius (Korth, 1996)	9629624	Diprionomys arcarius (Korth, 1996)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Heteromyidae	5504	Mioheteromys	4828202	Diprionomys arcarius	9629624	
4972881	Perognathus trojectioansrum Korth, 1979	4972881	Perognathus trojectioansrum Korth, 1979	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Heteromyidae	5504	Perognathus	11056836	Perognathus trojectioansrum	4972881	
4973578	Paciculus nebraskensis Alker, 1969	4973578	Paciculus nebraskensis Alker, 1969	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Muridae	5510	Paciculus	4828240	Paciculus nebraskensis	4973578	
6163850	Ursus arctos middendorffi Merriam, 1896	6163850	Ursus arctos middendorffi Merriam, 1896	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Ursidae	9681	Ursus	2433406	Ursus arctos	2433433	
8833679	Phenacomys intermedius laingi Anderson, 1942	2438114	Phenacomys intermedius Merriam, 1889	33	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Phenacomys	2438112	Phenacomys intermedius	2438114	
9701	Canidae	9701	Canidae	51	FAMILY	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Canidae	9701					
2432411	Myotis volans (H.Allen, 1866)	2432411	Myotis volans (H.Allen, 1866)	37	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Vespertilionidae	9368	Myotis	2432384	Myotis volans	2432411	LC
2437331	Glaucomys sabrinus (Shaw, 1801)	2437331	Glaucomys sabrinus (Shaw, 1801)	819	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Glaucomys	2437330	Glaucomys sabrinus	2437331	LC
4826585	Chriacus Cope, 1883	4826585	Chriacus Cope, 1883	4	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359			Oxyclaenidae	4826580	Chriacus	4826585			
4828300	Eumys elegans Leidy, 1856	4828300	Eumys elegans Leidy, 1856	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Muridae	5510	Eumys	4828299	Eumys elegans	4828300	
4968668	Mesodma garfieldensis Archibald, 1982	4831430	Mesodma thompsoni Clemens, 1964	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359			Ptilodontidae	4831421	Mesodma	4831429	Mesodma thompsoni	4831430	
4973710	Eutypomys obliquidens Storer, 1988	4973710	Eutypomys obliquidens Storer, 1988	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Eutypomyidae	4829441	Eutypomys	4829446	Eutypomys obliquidens	4973710	
4975101	Aletridelphys hatcheri (Osborn, 1898)	9380285	Protolambda hatcheri (Osborn, 1898)	3	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Didelphimorphia	783	Peradectidae	4826838	Aletridelphys	4975098	Protolambda hatcheri	9380285	
5706769	Myodes rufocanus (Sundevall, 1846)	5706769	Myodes rufocanus (Sundevall, 1846)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Myodes	2438724	Myodes rufocanus	5706769	LC
9037129	Castor canadensis acadicus Bailey & Doutt, 1942	2439838	Castor canadensis Kuhl, 1820	60	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Castoridae	5493	Castor	3240758	Castor canadensis	2439838	
9499194	Megacerops selwynianus (Cope, 1889)	9270996	Menodus selwynianus (Cope, 1889)	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Perissodactyla	795	Brontotheriidae	3239449	Brontops	4830421	Menodus selwynianus	9270996	
4970106	Parictis parvus (Clark & Beerbower, 1967)	4970106	Parictis parvus (Clark & Beerbower, 1967)	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Phocidae	5310	Parictis	4833151	Parictis parvus	4970106	
4971969	Paranyctoides sternbergi Fox, 1979	4971969	Paranyctoides sternbergi Fox, 1979	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Soricomorpha	803	Nyctitheriidae	4831191	Paranyctoides	4831211	Paranyctoides sternbergi	4971969	
5218474	Pipistrellus subflavus (F.Cuvier, 1832)	8885590	Perimyotis subflavus subflavus	27	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Vespertilionidae	9368	Perimyotis	4831832	Perimyotis subflavus	7665644	VU
5936274	Cylindrodon collinus Russell, 1972	5936274	Cylindrodon collinus Russell, 1972	19	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cylindrodontidae	3240546	Cylindrodon	3240547	Cylindrodon collinus	5936274	
7194026	Phocoena phocoena phocoena	7194026	Phocoena phocoena phocoena	13	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Cetacea	733	Phocoenidae	9361	Phocoena	2440664	Phocoena phocoena	2440669	
8700916	Prosciurus minor Russell, 1972	8503832	Sciurus vetustus Matthew, 1903	5	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Sciurus	2437489	Sciurus vetustus	8503832	
8772718	Phenacomys celatus crassus Bangs, 1900	2438113	Phenacomys ungava Merriam, 1889	6	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Phenacomys	2438112	Phenacomys ungava	2438113	
10556666	BOLD:AAA5902	10556666	BOLD:AAA5902	144	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Vespertilionidae	9368	Eptesicus	2432345	Eptesicus fuscus	2432352	
2439552	Perognathus Wied-Neuwied, 1839	2439552	Perognathus Wied-Neuwied, 1839	17	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Heteromyidae	5504	Perognathus	2439552			
3239951	Coryphodon Owen, 1845	3239951	Coryphodon Owen, 1845	7	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359			Coryphodontidae	3239950	Coryphodon	3239951			
4833456	Tomarctus Cope, 1873	4833456	Tomarctus Cope, 1873	25	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Canidae	9701	Tomarctus	4833456			
4835457	Eotylopus Matthew, 1910	4835457	Eotylopus Matthew, 1910	2	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Oromerycidae	4835456	Eotylopus	4835457			
4968830	Zygolophodon proavus (Cope, 1873)	8638634	Mastodon proavus (Cope, 1873)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Proboscidea	799	Mammutidae	3240496	Mammut	3240497	Mastodon proavus	8638634	
9333289	Mylagaulus laevis (Matthew, 1902)	9333289	Mylagaulus laevis (Matthew, 1902)	55	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Mylagaulidae	4828114	Pterogaulus	4573885	Mylagaulus laevis	9333289	
10071422	BOLD:AAA8499	10071422	BOLD:AAA8499	6	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Muridae	5510	Rattus	2439223	Rattus norvegicus	2439261	
4828114	Mylagaulidae	4828114	Mylagaulidae	1	FAMILY	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Mylagaulidae	4828114					
4829446	Eutypomys Matthew, 1905	4829446	Eutypomys Matthew, 1905	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Eutypomyidae	4829441	Eutypomys	4829446			
4969733	Dinictis felina Leidy, 1854	4969733	Dinictis felina Leidy, 1854	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Nimravidae	3240011	Dinictis	4833351	Dinictis felina	4969733	
4972305	Ochotona whartoni Guthrie & Matthews, 1971	4972305	Ochotona whartoni Guthrie & Matthews, 1971	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Lagomorpha	785	Ochotonidae	5467	Ochotona	2436951	Ochotona whartoni	4972305	
9158335	Zapus hudsonius intermedius Krutzsch, 1954	2439467	Zapus hudsonius (Zimmermann, 1780)	8	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Dipodidae	9435	Zapus	2439466	Zapus hudsonius	2439467	
10569840	BOLD:AAC9683	10569840	BOLD:AAC9683	9	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Microtus	2438591	Microtus longicaudus	2438621	
2433732	Lutra canadensis (Schreber, 1777)	2433727	Lontra canadensis (Schreber, 1777)	72	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mustelidae	5307	Lontra	2433726	Lontra canadensis	2433727	LC
6163527	Aplodontia rufa rainieri Merriam, 1899	6163527	Aplodontia rufa rainieri Merriam, 1899	41	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Aplodontiidae	5491	Aplodontia	2439689	Aplodontia rufa	2439690	
6164438	Mephitis mephitis hudsonica Richardson, 1829	6164438	Mephitis mephitis hudsonica Richardson, 1829	74	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mephitidae	9679	Mephitis	5219379	Mephitis mephitis	5219380	
8727442	Mustela vison energumenos (Bangs, 1896)	8727442	Mustela vison energumenos (Bangs, 1896)	164	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mustelidae	5307	Mustela	2433922	Mustela vison	5218823	
9218000	Putorius arcticus imperii Barrett-Hamilton, 1904	5219051	Mustela erminea richardsonii Bonaparte, 1838	1	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mustelidae	5307	Mustela	2433922	Mustela erminea	5219019	
10651168	BOLD:AAE2391	10651168	BOLD:AAE2391	7	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Urocitellus	4827933	Urocitellus columbianus	7786966	
2437435	Eutamias minimus (Bachman, 1839)	2437432	Tamias minimus Bachman, 1839	24	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Tamias	2437422	Tamias minimus	2437432	
4826584	Oxyclaenus Cope, 1884	4826584	Oxyclaenus Cope, 1884	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359			Oxyclaenidae	4826580	Oxyclaenus	4826584			
4968691	Anconodon gidleyi (Simpson, 1935)	8964948	Ptilodus gidleyi (Simpson, 1935)	4	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359			Cimolodontidae	3239692	Anconodon	4831468	Ptilodus gidleyi	8964948	
4969492	Subhyracodon mitis (Cope, 1875)	9246644	Aceratherium mite (Cope, 1875)	6	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Perissodactyla	795	Rhinocerotidae	9415	Subhyracodon	8616780	Aceratherium mite	9246644	
10330890	Mustela vison lowii Anderson, 1945	10330890	Mustela vison lowii Anderson, 1945	7	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mustelidae	5307	Mustela	2433922	Mustela vison	5218823	
4266306	Myotis californicus caurinus Miller, 1897	4266306	Myotis californicus caurinus Miller, 1897	56	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Vespertilionidae	9368	Myotis	2432384	Myotis californicus	2432425	
4831126	Amphechinus Aymard, 1850	4831126	Amphechinus Aymard, 1850	12	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Erinaceomorpha	829	Erinaceidae	5722	Amphechinus	4831126			
5218985	Mustela nigripes (Audubon & Bachman, 1851)	5218985	Mustela nigripes (Audubon & Bachman, 1851)	55	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mustelidae	5307	Mustela	2433922	Mustela nigripes	5218985	EN
9017773	Tamiasciurus hudsonicus columbiensis A.H.Howell, 1936	9017773	Tamiasciurus hudsonicus columbiensis A.H.Howell, 1936	718	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Tamiasciurus	2437279	Tamiasciurus hudsonicus	2437282	
4830391	Lambdotherium Cope, 1880	4830391	Lambdotherium Cope, 1880	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Perissodactyla	795	Brontotheriidae	3239449	Lambdotherium	4830391			
4973703	Janimus mirus Storer, 1984	4973703	Janimus mirus Storer, 1984	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Eutypomyidae	4829441	Janimus	4829443	Janimus mirus	4973703	
8803202	Microtus pennsylvanicus arcticus Cowan, 1951	2438655	Microtus pennsylvanicus (Ord, 1815)	13	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Microtus	2438591	Microtus pennsylvanicus	2438655	
9305053	Urocitellus columbianus columbianus	9305053	Urocitellus columbianus columbianus	79	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Urocitellus	4827933	Urocitellus columbianus	7786966	
9464416	Cynodictis lippincottianus (Cope, 1873)	4833395	Daphoenus Leidy, 1853	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Amphicyonidae	3240054	Daphoenus	4833395			
10351115	BOLD:AAC0935	10351115	BOLD:AAC0935	7	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mustelidae	5307	Martes	2433765	Martes americana	5218864	
4831376	Meniscoessus Cope, 1882	4831376	Meniscoessus Cope, 1882	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359			Taeniolabididae	4831375	Meniscoessus	4831376			
4834368	Diaphorodon Simpson, 1927	4834368	Diaphorodon Simpson, 1927	1	GENUS	DOUBTFUL	Animalia	1	Chordata	44	Mammalia	359					Diaphorodon	4834368			
4969742	Protictis paralus Holtzman, 1978	4969742	Protictis paralus Holtzman, 1978	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Viverravidae	3240024	Protictis	4833689	Protictis paralus	4969742	
4970788	Problastomeryx primus (Matthew, 1908)	9568567	Blastomeryx primus (Matthew, 1908)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Moschidae	5301	Problastomeryx	8633339	Blastomeryx primus	9568567	
8875527	Napaeozapus insignis gaspensis Anderson, 1942	2439461	Napaeozapus insignis (Miller, 1891)	18	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Dipodidae	9435	Napaeozapus	2439460	Napaeozapus insignis	2439461	
10570926	Pekania pennanti columbiana (Goldman, 1935)	10570926	Pekania pennanti columbiana (Goldman, 1935)	29	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mustelidae	5307	Pekania	4833759	Pekania pennanti	8631083	
2440369	Ziphius cavirostris G.Cuvier, 1823	2440369	Ziphius cavirostris G.Cuvier, 1823	31	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Cetacea	733	Hyperoodontidae	5316	Ziphius	2440368	Ziphius cavirostris	2440369	LC
4970115	Arctodus simus	4970115	Arctodus simus	19	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Ursidae	9681	Arctodus	4833639	Arctodus simus	4970115	
4970749	Bootherium bombifrons	4970749	Bootherium bombifrons	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Bovidae	9614	Bootherium	3240336	Bootherium bombifrons	4970749	
4973116	Pseudocylindrodon lateriviae Storer, 1988	4973116	Pseudocylindrodon lateriviae Storer, 1988	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cylindrodontidae	3240546	Pseudocylindrodon	4829081	Pseudocylindrodon lateriviae	4973116	
4974410	Chriacus oconostotae Van Valen, 1978	4974410	Chriacus oconostotae Van Valen, 1978	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359			Oxyclaenidae	4826580	Chriacus	4826585	Chriacus oconostotae	4974410	
4975114	Alphadon halleyi Sahni, 1972	4975114	Alphadon halleyi Sahni, 1972	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Didelphimorphia	783	Didelphidae	5455	Alphadon	4826734	Alphadon halleyi	4975114	
6163381	Sorex palustris navigator (Baird, 1858)	6163381	Sorex palustris navigator (Baird, 1858)	212	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Soricomorpha	803	Soricidae	5534	Sorex	2435935	Sorex palustris	2436006	
9467839	Menodus americanus (Leidy, 1852)	5936194	Archaeotherium mortoni (Leidy, 1850)	9	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Entelodontidae	3240378	Archaeotherium	5429037	Archaeotherium mortoni	5936194	
10201005	Mustela vison mink Peale & Palisot de Beauvois, 1796	10201005	Mustela vison mink Peale & Palisot de Beauvois, 1796	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mustelidae	5307	Mustela	2433922	Mustela vison	5218823	
4827933	Urocitellus Obolenskij, 1927	4827933	Urocitellus Obolenskij, 1927	127	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Urocitellus	4827933			
4828081	Meliakrouniomys Harris & Wood, 1969	4828081	Meliakrouniomys Harris & Wood, 1969	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Gliridae	3240562	Meliakrouniomys	4828081			
4835678	Blastomeryx Cope, 1877	4835678	Blastomeryx Cope, 1877	10	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Moschidae	5301	Blastomeryx	4835678			
7194141	Lepus europaeus europaeus	7194141	Lepus europaeus europaeus	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Lagomorpha	785	Leporidae	9379	Lepus	2436691	Lepus europaeus	7952072	
8490654	Hypertragulus transversus (Cope, 1889)	9358378	Leptomeryx semicinctus (Cope, 1889)	4	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Leptomerycidae	4834682	Leptomeryx	4834683	Leptomeryx semicinctus	9358378	
2438953	Synaptomys borealis (Richardson, 1828)	2438953	Synaptomys borealis (Richardson, 1828)	822	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Synaptomys	2438952	Synaptomys borealis	2438953	LC
4835736	Stenomylus Peterson, 1906	4835736	Stenomylus Peterson, 1906	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Camelidae	5716	Stenomylus	4835736			
5219598	Procavia capensis (Pallas, 1766)	5219598	Procavia capensis (Pallas, 1766)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Hyracoidea	784	Procaviidae	9378	Procavia	2437053	Procavia capensis	5219598	LC
7194092	Sorex vagrans vagrans	7194092	Sorex vagrans vagrans	2308	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Soricomorpha	803	Soricidae	5534	Sorex	2435935	Sorex vagrans	2436042	
8054258	Fiber obscurus Bangs, 1894	5219858	Ondatra zibethicus (Linnaeus, 1766)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Ondatra	5219857	Ondatra zibethicus	5219858	
8543778	Arctomys okanaganus King, 1836	4263693	Marmota caligata okanagana (King, 1836)	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Marmota	2437364	Marmota caligata	2437378	
2441005	Ammotragus lervia (Pallas, 1777)	2441005	Ammotragus lervia (Pallas, 1777)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Bovidae	9614	Ammotragus	2441004	Ammotragus lervia	2441005	VU
4263538	Tamiasciurus hudsonicus laurentianus Anderson, 1942	4263538	Tamiasciurus hudsonicus laurentianus Anderson, 1942	27	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Tamiasciurus	2437279	Tamiasciurus hudsonicus	2437282	
4972275	Archaeolagus macrocephalus (Matthew, 1907)	9402099	Lepus macrocephalus (Matthew, 1907)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Lagomorpha	785	Leporidae	9379	Archaeolagus	4825725	Lepus macrocephalus	9402099	
4972470	Nototamias quadratus Korth, 1992	4972470	Nototamias quadratus Korth, 1992	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Nototamias	4827990	Nototamias quadratus	4972470	
4975158	Peratherium marsupium (Troxell, 1923)	9050834	Herpetotherium marsupium (Troxell, 1923)	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Didelphimorphia	783	Didelphidae	5455	Peratherium	4826770	Herpetotherium marsupium	9050834	
10029701	BOLD:AAC8794	10029701	BOLD:AAC8794	7	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Soricomorpha	803	Soricidae	5534	Sorex	2435935	Sorex haydeni	2436034	
2437369	Marmota flaviventris (Audubon & Bachman, 1841)	2437369	Marmota flaviventris (Audubon & Bachman, 1841)	353	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Marmota	2437364	Marmota flaviventris	2437369	LC
4831424	Baiotomeus Krause, 1987	4831424	Baiotomeus Krause, 1987	3	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359			Ptilodontidae	4831421	Baiotomeus	4831424			
4831436	Ptilodus Cope, 1881	4831436	Ptilodus Cope, 1881	12	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359			Ptilodontidae	4831421	Ptilodus	4831436			
4973196	Copemys longidens (Hall, 1930)	9548637	Peromyscus longidens (Hall, 1930)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Muridae	5510	Copemys	4828286	Peromyscus longidens	9548637	
4973803	Ischyromys typus Leidy, 1856	4973803	Ischyromys typus Leidy, 1856	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Ischyromyidae	3240708	Ischyromys	4828135	Ischyromys typus	4973803	
5936272	Cylindrodon fontis Douglass, 1902	5936272	Cylindrodon fontis Douglass, 1902	13	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cylindrodontidae	3240546	Cylindrodon	3240547	Cylindrodon fontis	5936272	
8371048	Megaptera novaeangliae novaeangliae	5220086	Megaptera novaeangliae (Borowski, 1781)	13	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Cetacea	733	Balaenopteridae	5313	Megaptera	2440748	Megaptera novaeangliae	5220086	
8538470	Panthera leo atrox (Leidy, 1853)	8973485	Felis atrox Leidy, 1853	2	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Felidae	9703	Felis	2435022	Felis atrox	8973485	
5218925	Mustela frenata nevadensis Hall, 1936	5218925	Mustela frenata nevadensis Hall, 1936	30	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mustelidae	5307	Mustela	2433922	Mustela frenata	5218919	
6759362	Tarandus Billberg, 1828	2440913	Rangifer C.H.Smith, 1827	1	GENUS	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Cervidae	5298	Rangifer	2440913			
8653400	Propalaeosinopa albertensis Simpson, 1927	8653400	Propalaeosinopa albertensis Simpson, 1927	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359			Pantolestidae	3239947	Propalaeosinopa	4831652	Propalaeosinopa albertensis	8653400	
5510	Muridae	5510	Muridae	36	FAMILY	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Muridae	5510					
2438954	Synaptomys cooperi Baird, 1857	2438954	Synaptomys cooperi Baird, 1857	637	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Synaptomys	2438952	Synaptomys cooperi	2438954	LC
2441118	Ovis dalli Nelson, 1884	2441118	Ovis dalli Nelson, 1884	332	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Bovidae	9614	Ovis	9531221	Ovis dalli	2441118	LC
4831724	Palaeoryctes Matthew, 1913	4831724	Palaeoryctes Matthew, 1913	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359			Palaeoryctidae	3239957	Palaeoryctes	4831724			
4969432	Duchesneodus primitivum (Lambe, 1908)	4830384	Duchesneodus Lucas & Schoch, 1982	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Perissodactyla	795	Brontotheriidae	3239449	Duchesneodus	4830384			
4974418	Chriacus baldwini (Cope, 1882)	9461737	Deltatherium baldwini (Cope, 1882)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359			Oxyclaenidae	4826580	Chriacus	4826585	Deltatherium baldwini	9461737	
5219380	Mephitis mephitis (Schreber, 1776)	5219380	Mephitis mephitis (Schreber, 1776)	1273	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mephitidae	9679	Mephitis	5219379	Mephitis mephitis	5219380	LC
10331824	BOLD:ADC8686	10331824	BOLD:ADC8686	8	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mustelidae	5307	Martes	2433765	Martes americana	5218864	
9368	Vespertilionidae	9368	Vespertilionidae	3	FAMILY	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Vespertilionidae	9368					
3240351	Leptochoeridae	3240351	Leptochoeridae	6	FAMILY	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Leptochoeridae	3240351					
4831695	Cimolestes Marsh, 1889	4831695	Cimolestes Marsh, 1889	9	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359			Cimolestidae	4831679	Cimolestes	4831695			
