from,to,score_normal,score,pair,int
Poliocitellus franklinii,Marmota monax,0.05665,0.0,false,false
Poliocitellus franklinii,Marmota vancouverensis,0.01205,0.0,false,false
Poliocitellus franklinii,Martes americana,0.05355,0.0,false,false
Poliocitellus franklinii,Martes pennanti,0.0355,0.0,false,false
Poliocitellus franklinii,Mephitis mephitis,0.17595,0.0,false,false
Poliocitellus franklinii,Microtus chrotorrhinus,0.0788,0.0,false,false
Poliocitellus franklinii,Microtus longicaudus,0.01375,0.0,false,false
Poliocitellus franklinii,Microtus miurus,0.0174,0.0,false,false
Poliocitellus franklinii,Microtus montanus,0.03175,0.0,false,false
Poliocitellus franklinii,Microtus ochrogaster,0.0932,0.0,false,false
Poliocitellus franklinii,Microtus oeconomus,0.0232,0.0,false,false
Poliocitellus franklinii,Microtus oregoni,0.02895,0.0,false,false
Poliocitellus franklinii,Microtus pennsylvanicus,0.05665,0.0,false,false
Poliocitellus franklinii,Microtus pinetorum,0.01145,0.0,false,false
Poliocitellus franklinii,Microtus richardsoni,0.01585,0.0,false,false
Poliocitellus franklinii,Microtus townsendii,0.03895,0.0,false,false
Poliocitellus franklinii,Microtus xanthognathus,0.07865,0.0,false,false
Poliocitellus franklinii,Mus musculus,0.06355,0.0,false,false
Poliocitellus franklinii,Mustela erminea,0.0375,0.0,false,false
Poliocitellus franklinii,Mustela frenata,0.00595,0.0,false,false
Poliocitellus franklinii,Mustela nigripes,0.0606,0.0,false,false
Poliocitellus franklinii,Mustela nivalis,0.00955,0.0,false,false
Poliocitellus franklinii,Mustela subpalmata,0.01395,0.0,false,false
Poliocitellus franklinii,Myodes gapperi,0.01795,0.0,false,false
Poliocitellus franklinii,Myodes rutilus,0.03095,0.0,false,false
Poliocitellus franklinii,Myotis californicus,0.07225,0.0,false,false
Poliocitellus franklinii,Myotis ciliolabrum,0.0185,0.0,false,false
Poliocitellus franklinii,Myotis evotis,0.07055,0.0,false,false
Poliocitellus franklinii,Myotis keenii,0.0595,0.0,false,false
Poliocitellus franklinii,Myotis leibii,0.06065,0.0,false,false
Poliocitellus franklinii,Myotis lucifugus,0.05265,0.0,false,false
Poliocitellus franklinii,Myotis melanorhinus,0.07695,0.0,false,false
Poliocitellus franklinii,Myotis septentrionalis,0.00205,0.0,false,false
Poliocitellus franklinii,Myotis thysanodes,0.0562,0.0,false,false
Poliocitellus franklinii,Myotis volans,0.03565,0.0,false,false
Poliocitellus franklinii,Myotis yumanensis,0.0209,0.0,false,false
Poliocitellus franklinii,Napaeozapus insignis,0.0021,0.0,false,false
Poliocitellus franklinii,Neotoma cinerea,0.19315,0.0,false,false
Poliocitellus franklinii,Neovison vison,0.0107,0.0,false,false
Poliocitellus franklinii,Neurotrichus gibbsii,0.2399,0.0,false,false
Poliocitellus franklinii,Nyctinomops macrotis,0.09035,0.0,false,false
Poliocitellus franklinii,Ochotona collaris,0.02475,0.0,false,false
Poliocitellus franklinii,Ochotona princeps,0.03075,0.0,false,false
Poliocitellus franklinii,Odocoileus hemionus,0.01075,0.0,false,false
Poliocitellus franklinii,Odocoileus virginianus,0.00645,0.0,false,false
Poliocitellus franklinii,Ondatra zibethicus,0.0276,0.0,false,false
Poliocitellus franklinii,Onychomys leucogaster,0.19525,0.0,false,false
Poliocitellus franklinii,Oreamnos americanus,0.0196,0.0,false,false
Poliocitellus franklinii,Ovibos moschatus,0.00145,0.0,false,false
Poliocitellus franklinii,Ovis canadensis,0.0011,0.0,false,false
Poliocitellus franklinii,Ovis dalli,0.0315,0.0,false,false
Poliocitellus franklinii,Parascalops breweri,0.0653,0.0,false,false
Poliocitellus franklinii,Perognathus fasciatus,0.25015,0.0,false,false
Poliocitellus franklinii,Perognathus parvus,0.2385,0.0,false,false
Poliocitellus franklinii,Peromyscus keeni,0.202,0.0,false,false
Poliocitellus franklinii,Peromyscus leucopus,0.2066,0.0,false,false
Poliocitellus franklinii,Peromyscus maniculatus,0.19615,0.0,false,false
Poliocitellus franklinii,Phenacomys intermedius,0.0249,0.0,false,false
Poliocitellus franklinii,Phenacomys ungava,0.02835,0.0,false,false
Poliocitellus franklinii,Pipistrellus subflavus,0.13685,0.0,false,false
Poliocitellus franklinii,Poliocitellus franklinii,0.0041,0.0,false,false
Poliocitellus franklinii,Procyon lotor,0.1699,0.0,false,false
Poliocitellus franklinii,Puma concolor,0.0253,0.0,false,false
Poliocitellus franklinii,Rangifer tarandus,0.0476,0.0,false,false
Poliocitellus franklinii,Reithrodontomys megalotis,0.1971,0.0,false,false
Poliocitellus franklinii,Scalopus aquaticus,0.0319,0.0,false,false
Poliocitellus franklinii,Scapanus orarius,0.0638,0.0,false,false
Poliocitellus franklinii,Scapanus townsendii,0.0514,0.0,false,false
Poliocitellus franklinii,Sciurus carolinensis,0.00895,0.0,false,false
Poliocitellus franklinii,Sciurus niger,0.0825,0.0,false,false
Poliocitellus franklinii,Sorex arcticus,0.0821,0.0,false,false
Poliocitellus franklinii,Sorex bendirii,0.15355,0.0,false,false
Poliocitellus franklinii,Sorex cinereus,0.16385,0.0,false,false
Poliocitellus franklinii,Sorex dispar,0.1732,0.0,false,false
Poliocitellus franklinii,Sorex fumeus,0.1688,0.0,false,false
Poliocitellus franklinii,Sorex haydeni,0.07985,0.0,false,false
Poliocitellus franklinii,Sorex hoyi,0.03595,0.0,false,false
Poliocitellus franklinii,Sorex maritimensis,0.0918,0.0,false,false
Poliocitellus franklinii,Sorex merriami,0.04935,0.0,false,false
Poliocitellus franklinii,Sorex monticolus,0.17135,0.0,false,false
Poliocitellus franklinii,Sorex palustris,0.15995,0.0,false,false
Poliocitellus franklinii,Sorex preblei,0.1597,0.0,false,false
Poliocitellus franklinii,Sorex rohweri,0.16935,0.0,false,false
Poliocitellus franklinii,Sorex trowbridgii,0.0431,0.0,false,false
Poliocitellus franklinii,Sorex tundrensis,0.0453,0.0,false,false
Poliocitellus franklinii,Sorex ugyunak,0.1521,0.0,false,false
Poliocitellus franklinii,Sorex vagrans,0.16755,0.0,false,false
Poliocitellus franklinii,Spilogale putorius,0.17965,0.0,false,false
Poliocitellus franklinii,Sylvilagus floridanus,0.06835,0.0,false,false
Poliocitellus franklinii,Sylvilagus nuttallii,0.1319,0.0,false,false
Poliocitellus franklinii,Sylvilagus transitionalis,0.0446,0.0,false,false
Poliocitellus franklinii,Synaptomys borealis,0.0475,0.0,false,false
Poliocitellus franklinii,Synaptomys cooperi,0.08275,0.0,false,false
Poliocitellus franklinii,Tamias amoenus,0.0103,0.0,false,false
Poliocitellus franklinii,Tamias minimus,0.06975,0.0,false,false
Poliocitellus franklinii,Tamias striatus,0.07485,0.0,false,false
Poliocitellus franklinii,Tamias townsendii,0.0105,0.0,false,false
Poliocitellus franklinii,Tamiasciurus douglasii,0.07325,0.0,false,false
Poliocitellus franklinii,Tamiasciurus hudsonicus,0.1071,0.0,false,false
Poliocitellus franklinii,Taxidea taxus,0.00455,0.0,false,false
Poliocitellus franklinii,Thomomys talpoides,0.23855,0.0,false,false
Poliocitellus franklinii,Urocitellus columbianus,0.07,0.0,false,false
Poliocitellus franklinii,Urocitellus parryii,0.0513,0.0,false,false
Poliocitellus franklinii,Urocitellus richardsonii,0.0668,0.0,false,false
Poliocitellus franklinii,Urocyon cinereoargenteus,0.00215,0.0,false,false
Poliocitellus franklinii,Ursus americanus,0.0369,0.0,false,false
Poliocitellus franklinii,Ursus arctos,0.02815,0.0,false,false
Poliocitellus franklinii,Ursus maritimus,0.0673,0.0,false,false
Poliocitellus franklinii,Vulpes lagopus,0.0024,0.0,false,false
Poliocitellus franklinii,Vulpes velox,0.00725,0.0,false,false
Poliocitellus franklinii,Vulpes vulpes,0.01165,0.0,false,false
Poliocitellus franklinii,Zapus hudsonius,0.00105,0.0,false,false
Poliocitellus franklinii,Zapus princeps,0.023,0.0,false,false
Poliocitellus franklinii,Zapus trinotatus,0.013,0.0,false,false
Procyon lotor,Canis latrans,0.30605,0.0,false,false
Procyon lotor,Lynx canadensis,0.3408,0.0,false,false
Procyon lotor,Lynx rufus,0.2498,0.0,false,false
Procyon lotor,Sciurus carolinensis,0.3397,0.0,false,false
Procyon lotor,Ursus arctos,0.33755,0.0,false,false
Procyon lotor,Ursus maritimus,0.37785,0.0,false,false
Puma concolor,Canis latrans,0.2174,0.0,false,false
Puma concolor,Lasionycteris noctivagans,0.22875,0.0,false,false
Puma concolor,Lynx rufus,0.1868,0.0,false,false
Puma concolor,Myotis ciliolabrum,0.23885,0.0,false,false
Puma concolor,Myotis septentrionalis,0.13615,0.0,false,false
Puma concolor,Myotis yumanensis,0.2396,0.0,false,false
Puma concolor,Napaeozapus insignis,0.14965,0.0,false,false
Puma concolor,Ochotona collaris,0.17705,0.0,false,false
Puma concolor,Ochotona princeps,0.2022,0.0,false,false
Puma concolor,Sciurus carolinensis,0.21885,0.0,false,false
Puma concolor,Ursus arctos,0.25385,0.0,false,false
Puma concolor,Zapus hudsonius,0.1074,0.0,false,false
Rangifer tarandus,Alces alces,0.25175,0.0,true,false
Rangifer tarandus,Antilocapra americana,0.2317,0.0,false,false
Rangifer tarandus,Antrozous pallidus,0.32745,0.0,false,false
Rangifer tarandus,Aplodontia rufa,0.3079,0.0,false,false
Rangifer tarandus,Bison bison,0.2218,0.0,false,false
Rangifer tarandus,Blarina brevicauda,0.3521,0.0,false,false
Rangifer tarandus,Callospermophilus lateralis,0.2986,0.0,false,false
Rangifer tarandus,Callospermophilus saturatus,0.3001,0.0,false,false
Rangifer tarandus,Canis latrans,0.11265,0.0,false,false
Rangifer tarandus,Canis lupus,0.21115,0.0,true,false
Rangifer tarandus,Canis rufus,0.20355,0.0,false,false
Rangifer tarandus,Castor canadensis,0.16025,0.0,false,false
Rangifer tarandus,Cervus elaphus,0.13605,0.0,true,false
Rangifer tarandus,Condylura cristata,0.3187,0.0,false,false
Rangifer tarandus,Corynorhinus townsendii,0.30935,0.0,false,false
Rangifer tarandus,Cryptotis parva,0.34525,0.0,false,false
Rangifer tarandus,Cynomys ludovicianus,0.09675,0.0,false,false
Rangifer tarandus,Dama dama,0.21855,0.0,true,false
Rangifer tarandus,Dama mesopotamica,0.1261,0.0,false,false
Rangifer tarandus,Dicrostonyx groenlandicus,0.17495,0.0,false,false
Rangifer tarandus,Dicrostonyx hudsonius,0.18515,0.0,false,false
Rangifer tarandus,Dicrostonyx nunatakensis,0.19975,0.0,false,false
Rangifer tarandus,Dicrostonyx richardsoni,0.1862,0.0,false,false
Rangifer tarandus,Dipodomys ordii,0.37755,0.0,false,false
Rangifer tarandus,Eptesicus fuscus,0.23705,0.0,false,false
Rangifer tarandus,Erethizon dorsatum,0.37965,0.0,false,false
Rangifer tarandus,Euderma maculatum,0.2799,0.0,false,false
Rangifer tarandus,Geomys bursarius,0.3772,0.0,false,false
Rangifer tarandus,Glaucomys sabrinus,0.30615,0.0,false,false
Rangifer tarandus,Glaucomys volans,0.31195,0.0,false,false
Rangifer tarandus,Gulo gulo,0.19745,0.0,true,false
Rangifer tarandus,Ictidomys tridecemlineatus,0.166,0.0,false,false
Rangifer tarandus,Lasionycteris noctivagans,0.1519,0.0,false,false
Rangifer tarandus,Lasiurus blossevillii,0.24725,0.0,false,false
Rangifer tarandus,Lasiurus borealis,0.3108,0.0,false,false
Rangifer tarandus,Lasiurus cinereus,0.30245,0.0,false,false
Rangifer tarandus,Lemmiscus curtatus,0.2607,0.0,false,false
Rangifer tarandus,Lemmus trimucronatus,0.1816,0.0,false,false
Rangifer tarandus,Lepus americanus,0.12595,0.0,false,false
Rangifer tarandus,Lepus arcticus,0.115,0.0,false,false
Rangifer tarandus,Lepus europaeus,0.225,0.0,true,false
Rangifer tarandus,Lepus townsendii,0.09995,0.0,false,false
Rangifer tarandus,Lontra canadensis,0.15895,0.0,false,false
Rangifer tarandus,Lynx canadensis,0.16625,0.0,false,false
Rangifer tarandus,Lynx rufus,0.06235,0.0,false,false
Rangifer tarandus,Marmota broweri,0.26475,0.0,false,false
Rangifer tarandus,Marmota caligata,0.23415,0.0,false,false
Rangifer tarandus,Marmota flaviventris,0.19305,0.0,false,false
Rangifer tarandus,Marmota monax,0.2223,0.0,false,false
Rangifer tarandus,Marmota vancouverensis,0.13835,0.0,false,false
Rangifer tarandus,Martes americana,0.2251,0.0,false,false
Rangifer tarandus,Martes pennanti,0.1942,0.0,false,false
Rangifer tarandus,Mephitis mephitis,0.33585,0.0,false,false
Rangifer tarandus,Microtus chrotorrhinus,0.25335,0.0,false,false
Rangifer tarandus,Microtus longicaudus,0.14955,0.0,false,false
Rangifer tarandus,Microtus miurus,0.1667,0.0,false,false
Rangifer tarandus,Microtus montanus,0.1958,0.0,false,false
Rangifer tarandus,Microtus ochrogaster,0.27055,0.0,false,false
Rangifer tarandus,Microtus oeconomus,0.18295,0.0,true,false
Rangifer tarandus,Microtus oregoni,0.19505,0.0,false,false
Rangifer tarandus,Microtus pennsylvanicus,0.2302,0.0,false,false
Rangifer tarandus,Microtus pinetorum,0.14835,0.0,false,false
Rangifer tarandus,Microtus richardsoni,0.1592,0.0,false,false
Rangifer tarandus,Microtus townsendii,0.21455,0.0,false,false
Rangifer tarandus,Microtus xanthognathus,0.2518,0.0,false,false
Rangifer tarandus,Mus musculus,0.24365,0.0,true,false
Rangifer tarandus,Mustela erminea,0.1918,0.0,true,false
Rangifer tarandus,Mustela frenata,0.1153,0.0,false,false
Rangifer tarandus,Mustela nigripes,0.2321,0.0,false,false
Rangifer tarandus,Mustela nivalis,0.1229,0.0,true,false
Rangifer tarandus,Mustela subpalmata,0.1356,0.0,false,false
Rangifer tarandus,Myodes gapperi,0.16425,0.0,false,false
Rangifer tarandus,Myodes rutilus,0.18415,0.0,true,false
Rangifer tarandus,Myotis californicus,0.24315,0.0,false,false
Rangifer tarandus,Myotis ciliolabrum,0.1583,0.0,false,false
Rangifer tarandus,Myotis evotis,0.24315,0.0,false,false
Rangifer tarandus,Myotis keenii,0.2305,0.0,false,false
Rangifer tarandus,Myotis leibii,0.2333,0.0,false,false
Rangifer tarandus,Myotis lucifugus,0.2171,0.0,false,false
Rangifer tarandus,Myotis melanorhinus,0.2543,0.0,false,false
Rangifer tarandus,Myotis septentrionalis,0.08215,0.0,false,false
Rangifer tarandus,Myotis thysanodes,0.22035,0.0,false,false
Rangifer tarandus,Myotis volans,0.1959,0.0,false,false
Rangifer tarandus,Myotis yumanensis,0.15905,0.0,false,false
Rangifer tarandus,Napaeozapus insignis,0.08115,0.0,false,false
Rangifer tarandus,Neotoma cinerea,0.3459,0.0,false,false
Rangifer tarandus,Neovison vison,0.13045,0.0,false,false
Rangifer tarandus,Neurotrichus gibbsii,0.3739,0.0,false,false
Rangifer tarandus,Nyctinomops macrotis,0.26575,0.0,false,false
Rangifer tarandus,Ochotona collaris,0.17555,0.0,false,false
Rangifer tarandus,Ochotona princeps,0.1858,0.0,false,false
Rangifer tarandus,Odocoileus hemionus,0.1334,0.0,false,false
Rangifer tarandus,Odocoileus virginianus,0.11895,0.0,false,false
Rangifer tarandus,Ondatra zibethicus,0.18615,0.0,false,false
Rangifer tarandus,Onychomys leucogaster,0.35075,0.0,false,false
Rangifer tarandus,Oreamnos americanus,0.15925,0.0,false,false
Rangifer tarandus,Ovibos moschatus,0.0788,0.0,false,false
Rangifer tarandus,Ovis canadensis,0.07115,0.0,false,false
Rangifer tarandus,Ovis dalli,0.1881,0.0,false,false
Rangifer tarandus,Parascalops breweri,0.2396,0.0,false,false
Rangifer tarandus,Perognathus parvus,0.37515,0.0,false,false
Rangifer tarandus,Peromyscus keeni,0.3539,0.0,false,false
Rangifer tarandus,Peromyscus leucopus,0.34895,0.0,false,false
Rangifer tarandus,Peromyscus maniculatus,0.34655,0.0,false,false
Rangifer tarandus,Phenacomys intermedius,0.1817,0.0,false,false
Rangifer tarandus,Phenacomys ungava,0.1852,0.0,false,false
Rangifer tarandus,Pipistrellus subflavus,0.3068,0.0,false,false
Rangifer tarandus,Poliocitellus franklinii,0.10515,0.0,false,false
Rangifer tarandus,Procyon lotor,0.33005,0.0,false,false
Rangifer tarandus,Puma concolor,0.1708,0.0,false,false
Rangifer tarandus,Rangifer tarandus,0.21465,0.0,true,false
Rangifer tarandus,Reithrodontomys megalotis,0.3473,0.0,false,false
Rangifer tarandus,Scalopus aquaticus,0.18745,0.0,false,false
Rangifer tarandus,Scapanus orarius,0.23845,0.0,false,false
Rangifer tarandus,Scapanus townsendii,0.221,0.0,false,false
Rangifer tarandus,Sciurus carolinensis,0.12615,0.0,false,false
Rangifer tarandus,Sciurus niger,0.25415,0.0,false,false
Rangifer tarandus,Sorex arcticus,0.26245,0.0,false,false
Rangifer tarandus,Sorex bendirii,0.3187,0.0,false,false
Rangifer tarandus,Sorex cinereus,0.3251,0.0,false,false
Rangifer tarandus,Sorex dispar,0.33105,0.0,false,false
Rangifer tarandus,Sorex fumeus,0.33085,0.0,false,false
Rangifer tarandus,Sorex haydeni,0.2615,0.0,false,false
Rangifer tarandus,Sorex hoyi,0.1998,0.0,false,false
Rangifer tarandus,Sorex merriami,0.22055,0.0,false,false
Rangifer tarandus,Sorex monticolus,0.32435,0.0,false,false
Rangifer tarandus,Sorex palustris,0.32785,0.0,false,false
Rangifer tarandus,Sorex preblei,0.3275,0.0,false,false
Rangifer tarandus,Sorex rohweri,0.32985,0.0,false,false
Rangifer tarandus,Sorex trowbridgii,0.22125,0.0,false,false
Rangifer tarandus,Sorex tundrensis,0.21825,0.0,true,false
Rangifer tarandus,Sorex ugyunak,0.32155,0.0,false,false
Rangifer tarandus,Sorex vagrans,0.3294,0.0,false,false
Rangifer tarandus,Spilogale putorius,0.33085,0.0,false,false
Rangifer tarandus,Sylvilagus floridanus,0.242,0.0,false,false
Rangifer tarandus,Sylvilagus nuttallii,0.3034,0.0,false,false
Rangifer tarandus,Sylvilagus transitionalis,0.21215,0.0,false,false
Rangifer tarandus,Synaptomys borealis,0.21965,0.0,false,false
Rangifer tarandus,Synaptomys cooperi,0.2577,0.0,false,false
Rangifer tarandus,Tamias amoenus,0.1465,0.0,false,false
Rangifer tarandus,Tamias minimus,0.24235,0.0,false,false
Rangifer tarandus,Tamias striatus,0.2443,0.0,false,false
Rangifer tarandus,Tamias townsendii,0.14115,0.0,false,false
Rangifer tarandus,Tamiasciurus douglasii,0.24695,0.0,false,false
Rangifer tarandus,Tamiasciurus hudsonicus,0.28075,0.0,false,false
Rangifer tarandus,Taxidea taxus,0.09615,0.0,false,false
Rangifer tarandus,Thomomys talpoides,0.37575,0.0,false,false
Rangifer tarandus,Urocitellus columbianus,0.2446,0.0,false,false
Rangifer tarandus,Urocitellus parryii,0.21915,0.0,false,false
Rangifer tarandus,Urocitellus richardsonii,0.24285,0.0,false,false
Rangifer tarandus,Urocyon cinereoargenteus,0.08755,0.0,false,false
Rangifer tarandus,Ursus americanus,0.1878,0.0,false,false
Rangifer tarandus,Ursus arctos,0.17755,0.0,true,false
Rangifer tarandus,Ursus maritimus,0.23395,0.0,true,false
Rangifer tarandus,Vulpes lagopus,0.0821,0.0,true,false
Rangifer tarandus,Vulpes velox,0.11075,0.0,false,false
Rangifer tarandus,Vulpes vulpes,0.1321,0.0,true,false
Rangifer tarandus,Zapus hudsonius,0.0645,0.0,false,false
Rangifer tarandus,Zapus princeps,0.17235,0.0,false,false
Rangifer tarandus,Zapus trinotatus,0.13885,0.0,false,false
Reithrodontomys megalotis,Canis latrans,0.29305,0.0,false,false
Reithrodontomys megalotis,Canis lupus,0.3631,0.0,false,false
Reithrodontomys megalotis,Canis rufus,0.3602,0.0,false,false
Reithrodontomys megalotis,Lasionycteris noctivagans,0.3236,0.0,false,false
Reithrodontomys megalotis,Lynx canadensis,0.3292,0.0,false,false
Reithrodontomys megalotis,Lynx rufus,0.2402,0.0,false,false
Reithrodontomys megalotis,Nyctinomops macrotis,0.39305,0.0,false,false
Reithrodontomys megalotis,Puma concolor,0.3348,0.0,false,false
Reithrodontomys megalotis,Sciurus carolinensis,0.30085,0.0,false,false
Reithrodontomys megalotis,Taxidea taxus,0.27175,0.0,false,false
Reithrodontomys megalotis,Ursus americanus,0.3538,0.0,false,false
Reithrodontomys megalotis,Ursus arctos,0.3325,0.0,false,false
Reithrodontomys megalotis,Ursus maritimus,0.3782,0.0,false,false
Reithrodontomys megalotis,Vulpes vulpes,0.30225,0.0,false,false
Reithrodontomys megalotis,Zapus hudsonius,0.24865,0.0,false,false
Scalopus aquaticus,Alces alces,0.2204,0.0,false,false
Scalopus aquaticus,Antilocapra americana,0.20335,0.0,false,false
Scalopus aquaticus,Antrozous pallidus,0.2957,0.0,false,false
Scalopus aquaticus,Aplodontia rufa,0.28345,0.0,false,false
Scalopus aquaticus,Bison bison,0.1872,0.0,false,false
Scalopus aquaticus,Blarina brevicauda,0.3291,0.0,false,false
Scalopus aquaticus,Callospermophilus lateralis,0.27055,0.0,false,false
Scalopus aquaticus,Callospermophilus saturatus,0.2723,0.0,false,false
Scalopus aquaticus,Canis latrans,0.08075,0.0,false,false
Scalopus aquaticus,Canis lupus,0.18045,0.0,false,false
Scalopus aquaticus,Canis rufus,0.17205,0.0,false,false
Scalopus aquaticus,Castor canadensis,0.12745,0.0,false,false
Scalopus aquaticus,Cervus elaphus,0.1032,0.0,false,false
Scalopus aquaticus,Condylura cristata,0.28535,0.0,false,false
Scalopus aquaticus,Corynorhinus townsendii,0.2873,0.0,false,false
Scalopus aquaticus,Cryptotis parva,0.3361,0.0,false,false
Scalopus aquaticus,Cynomys ludovicianus,0.0698,0.0,false,false
Scalopus aquaticus,Dama dama,0.18495,0.0,false,false
Scalopus aquaticus,Dama mesopotamica,0.09135,0.0,false,false
Scalopus aquaticus,Dicrostonyx groenlandicus,0.13905,0.0,false,false
Scalopus aquaticus,Dicrostonyx hudsonius,0.1576,0.0,false,false
Scalopus aquaticus,Dicrostonyx nunatakensis,0.16585,0.0,false,false
Scalopus aquaticus,Dicrostonyx richardsoni,0.15925,0.0,false,false
Scalopus aquaticus,Dipodomys ordii,0.35565,0.0,false,false
Scalopus aquaticus,Eptesicus fuscus,0.2076,0.0,false,false
Scalopus aquaticus,Erethizon dorsatum,0.3601,0.0,false,false
Scalopus aquaticus,Euderma maculatum,0.25875,0.0,false,false
Scalopus aquaticus,Geomys bursarius,0.36085,0.0,false,false
Scalopus aquaticus,Glaucomys sabrinus,0.2818,0.0,false,false
Scalopus aquaticus,Glaucomys volans,0.27845,0.0,false,false
Scalopus aquaticus,Gulo gulo,0.1649,0.0,false,false
Scalopus aquaticus,Ictidomys tridecemlineatus,0.13555,0.0,false,false
Scalopus aquaticus,Lasionycteris noctivagans,0.1229,0.0,false,false
Scalopus aquaticus,Lasiurus blossevillii,0.22035,0.0,false,false
Scalopus aquaticus,Lasiurus borealis,0.2907,0.0,false,false
Scalopus aquaticus,Lasiurus cinereus,0.2749,0.0,false,false
Scalopus aquaticus,Lemmiscus curtatus,0.2403,0.0,false,false
Scalopus aquaticus,Lemmus trimucronatus,0.1535,0.0,false,false
Scalopus aquaticus,Lepus americanus,0.09475,0.0,false,false
Scalopus aquaticus,Lepus arcticus,0.0834,0.0,false,false
Scalopus aquaticus,Lepus europaeus,0.1893,0.0,false,false
Scalopus aquaticus,Lepus townsendii,0.07195,0.0,false,false
Scalopus aquaticus,Lontra canadensis,0.1296,0.0,false,false
Scalopus aquaticus,Lynx canadensis,0.1314,0.0,false,false
Scalopus aquaticus,Lynx rufus,0.0401,0.0,false,false
Scalopus aquaticus,Marmota broweri,0.2345,0.0,false,false
Scalopus aquaticus,Marmota caligata,0.20425,0.0,false,false
Scalopus aquaticus,Marmota flaviventris,0.16185,0.0,false,false
Scalopus aquaticus,Marmota monax,0.1938,0.0,false,false
Scalopus aquaticus,Marmota vancouverensis,0.1111,0.0,false,false
Scalopus aquaticus,Martes americana,0.1834,0.0,false,false
Scalopus aquaticus,Martes pennanti,0.15875,0.0,false,false
Scalopus aquaticus,Mephitis mephitis,0.30525,0.0,false,false
Scalopus aquaticus,Microtus chrotorrhinus,0.2274,0.0,false,false
Scalopus aquaticus,Microtus longicaudus,0.12115,0.0,false,false
Scalopus aquaticus,Microtus miurus,0.13945,0.0,false,false
Scalopus aquaticus,Microtus montanus,0.16125,0.0,false,false
Scalopus aquaticus,Microtus ochrogaster,0.2432,0.0,false,false
Scalopus aquaticus,Microtus oeconomus,0.15555,0.0,false,false
Scalopus aquaticus,Microtus oregoni,0.16175,0.0,false,false
Scalopus aquaticus,Microtus pennsylvanicus,0.1984,0.0,false,false
Scalopus aquaticus,Microtus pinetorum,0.1203,0.0,false,false
Scalopus aquaticus,Microtus richardsoni,0.12395,0.0,false,false
Scalopus aquaticus,Microtus townsendii,0.18795,0.0,false,false
Scalopus aquaticus,Microtus xanthognathus,0.2225,0.0,false,false
Scalopus aquaticus,Mus musculus,0.21595,0.0,false,false
Scalopus aquaticus,Mustela erminea,0.1607,0.0,false,false
Scalopus aquaticus,Mustela frenata,0.0839,0.0,false,false
Scalopus aquaticus,Mustela nigripes,0.2024,0.0,false,false
Scalopus aquaticus,Mustela nivalis,0.09195,0.0,false,false
Scalopus aquaticus,Mustela subpalmata,0.10775,0.0,false,false
Scalopus aquaticus,Myodes gapperi,0.12825,0.0,false,false
Scalopus aquaticus,Myodes rutilus,0.15725,0.0,false,false
Scalopus aquaticus,Myotis californicus,0.2149,0.0,false,false
Scalopus aquaticus,Myotis ciliolabrum,0.12835,0.0,false,false
Scalopus aquaticus,Myotis evotis,0.21265,0.0,false,false
Scalopus aquaticus,Myotis keenii,0.2055,0.0,false,false
Scalopus aquaticus,Myotis leibii,0.19995,0.0,false,false
Scalopus aquaticus,Myotis lucifugus,0.1863,0.0,false,false
Scalopus aquaticus,Myotis melanorhinus,0.21895,0.0,false,false
Scalopus aquaticus,Myotis septentrionalis,0.05435,0.0,false,false
Scalopus aquaticus,Myotis thysanodes,0.19155,0.0,false,false
Scalopus aquaticus,Myotis volans,0.1601,0.0,false,false
Scalopus aquaticus,Myotis yumanensis,0.12525,0.0,false,false
Scalopus aquaticus,Napaeozapus insignis,0.05985,0.0,false,false
Scalopus aquaticus,Neotoma cinerea,0.3282,0.0,false,false
Scalopus aquaticus,Neovison vison,0.10315,0.0,false,false
Scalopus aquaticus,Neurotrichus gibbsii,0.35925,0.0,false,false
Scalopus aquaticus,Nyctinomops macrotis,0.23445,0.0,false,false
Scalopus aquaticus,Ochotona collaris,0.1401,0.0,false,false
Scalopus aquaticus,Ochotona princeps,0.15385,0.0,false,false
Scalopus aquaticus,Odocoileus hemionus,0.10315,0.0,false,false
Scalopus aquaticus,Odocoileus virginianus,0.08945,0.0,false,false
Scalopus aquaticus,Ondatra zibethicus,0.1622,0.0,false,false
Scalopus aquaticus,Onychomys leucogaster,0.3266,0.0,false,false
Scalopus aquaticus,Oreamnos americanus,0.1279,0.0,false,false
Scalopus aquaticus,Ovibos moschatus,0.0545,0.0,false,false
Scalopus aquaticus,Ovis canadensis,0.05,0.0,false,false
Scalopus aquaticus,Ovis dalli,0.15515,0.0,false,false
Scalopus aquaticus,Parascalops breweri,0.21415,0.0,false,false
Scalopus aquaticus,Perognathus fasciatus,0.3607,0.0,false,false
Scalopus aquaticus,Perognathus parvus,0.36055,0.0,false,false
Scalopus aquaticus,Peromyscus keeni,0.33115,0.0,false,false
Scalopus aquaticus,Peromyscus leucopus,0.3345,0.0,false,false
Scalopus aquaticus,Peromyscus maniculatus,0.3288,0.0,false,false
Scalopus aquaticus,Phenacomys intermedius,0.14615,0.0,false,false
Scalopus aquaticus,Phenacomys ungava,0.15535,0.0,false,false
Scalopus aquaticus,Pipistrellus subflavus,0.2773,0.0,false,false
Scalopus aquaticus,Poliocitellus franklinii,0.0721,0.0,false,false
